1,-0.127052,-0.960756,-0.246588,-0.0784169,0.91431,-0.39735,0.0132692,0.620042,-0.784456,0.0268916,0.575962,-0.817034,0.184945,0.927089,-0.326038,0.125748,0.626593,-0.769135,0.11123,0.566334,-0.816636
8,-0.0784491,-0.996454,0.0304194,-0.418417,0.901345,-0.111826,-0.292215,0.757815,-0.583376,-0.319123,0.684523,-0.655431,0.459668,0.794203,-0.397426,0.270314,0.606247,-0.747927,0.260791,0.554726,-0.790106
3,-0.108518,-0.980548,-0.163553,-0.712385,0.666631,-0.219341,-0.381765,0.78365,-0.490049,-0.179128,0.732052,-0.657277,0.818177,0.525387,-0.233571,0.520262,0.682951,-0.512743,0.463855,0.690594,-0.554904
2,-0.0826564,-0.994991,-0.0562168,-0.244389,0.635714,-0.732217,-0.0789366,0.0681409,-0.994548,-0.0745896,0.0278335,-0.996826,0.218104,0.97548,-0.0294729,0.336295,0.368033,-0.866866,0.217809,-0.0763111,-0.973003
7,-0.0906556,-0.974646,-0.204567,-0.23977,0.964155,-0.113644,-0.155723,0.875113,-0.458179,-0.18759,0.806097,-0.561265,0.41999,0.87017,-0.257707,0.239036,0.811103,-0.53383,0.267142,0.719976,-0.640523
1,-0.0520823,-0.998054,-0.0342828,-0.173022,0.861741,-0.476933,-0.043151,0.55339,-0.831804,-0.0340925,0.545237,-0.837588,0.250845,0.797633,-0.548505,0.024271,0.668778,-0.743066,0.0134246,0.524912,-0.85105
8,-0.00946769,-0.905135,-0.425019,-0.276381,0.959785,-0.0492542,-0.13148,0.89387,-0.428614,-0.12048,0.818588,-0.561603,0.403984,0.893424,-0.196446,0.194752,0.831033,-0.521014,0.204935,0.752716,-0.625636
1,-0.116733,-0.962143,-0.246279,-0.602551,0.751254,-0.269352,-0.597529,0.495942,-0.63008,-0.588265,0.368281,-0.71994,0.789198,0.567829,-0.23396,0.735764,0.371481,-0.566263,0.713886,0.225846,-0.662843
5,-0.0829569,-0.916338,-0.391718,-0.299104,0.916781,0.264669,-0.237015,0.906984,-0.348144,-0.226279,0.82939,-0.510794,0.613757,0.744074,0.263924,0.39904,0.861149,-0.314942,0.319505,0.801947,-0.504775
8,-0.0973972,-0.994655,0.034274,-0.406661,0.901927,-0.145446,-0.284514,0.754215,-0.591787,-0.308659,0.685227,-0.659692,0.495661,0.787352,-0.366602,0.291684,0.66429,-0.688214,0.277891,0.561149,-0.779672
8,-0.162903,-0.839297,-0.518693,-0.192456,0.965959,0.172871,-0.0793204,0.95161,-0.296895,-0.0902184,0.888169,-0.450573,0.591045,0.798394,0.115033,0.448617,0.743848,-0.495412,0.415525,0.735899,-0.534595
7,-0.0935791,-0.925172,-0.36783,-0.232242,0.970903,-0.0583947,-0.174599,0.939562,-0.294515,-0.188291,0.90934,-0.371009,0.376784,0.914495,-0.147421,0.279983,0.867894,-0.410329,0.271135,0.836742,-0.475761
7,-0.0829405,-0.980944,-0.175698,-0.217159,0.967506,-0.129517,-0.158657,0.932137,-0.325496,-0.191375,0.891719,-0.410138,0.355228,0.914678,-0.192814,0.25011,0.870555,-0.423767,0.259922,0.838962,-0.478104
7,0.319629,-0.926024,-0.200788,-0.532852,0.845998,-0.0188846,-0.305429,0.903851,-0.299611,-0.301532,0.869695,-0.390781,0.384012,0.895994,-0.223,0.231436,0.872083,-0.431171,0.236554,0.833924,-0.498612
2,-0.131611,-0.982869,-0.129023,-0.206563,0.626983,-0.751148,-0.202381,0.0494267,-0.978059,-0.178911,-0.145326,-0.973073,0.350681,0.436259,-0.828674,0.201577,-0.146686,-0.968427,0.216655,-0.240403,-0.946186
4,-0.108355,-0.982138,-0.153829,-0.301812,0.795368,-0.525642,-0.171275,0.154199,-0.973081,-0.177393,0.0983466,-0.979214,0.551489,0.698513,-0.456003,0.322679,0.189649,-0.927314,0.388754,0.0600842,-0.91938
2,-0.0816978,-0.996521,-0.0164597,-0.488271,-0.0253083,-0.872325,-0.279998,-0.556563,-0.782201,-0.224393,-0.697039,-0.681017,0.47809,-0.168889,-0.86192,0.201936,-0.687203,-0.697835,0.122757,-0.816092,-0.564734
9,-0.0459855,-0.930893,0.362385,-0.906231,0.414705,-0.0822516,-0.877475,-0.251089,-0.408647,-0.824399,-0.410259,-0.389942,0.529065,0.16078,-0.833211,0.266541,-0.607885,-0.747952,0.17217,-0.747975,-0.641007
4,-0.0993112,-0.984763,-0.142753,-0.253576,0.901325,-0.351158,-0.229671,0.306834,-0.923636,-0.258609,0.201676,-0.944695,0.531892,0.764921,-0.363299,0.378578,0.261366,-0.8879,0.44439,0.219486,-0.86853
9,-0.182772,-0.977631,0.104078,-0.596419,0.755327,-0.271598,-0.606528,0.0859108,-0.790407,-0.566594,-0.216916,-0.794933,0.58401,0.656632,-0.477249,0.489053,-0.0144595,-0.872134,0.415591,-0.294471,-0.860564
8,-0.000855497,-0.905932,-0.423422,-0.265187,0.961601,-0.0707062,-0.1462,0.925064,-0.350545,-0.144252,0.87597,-0.460291,0.347351,0.93053,-0.11602,0.22724,0.876083,-0.425253,0.213175,0.826893,-0.520389
8,-0.142318,-0.878088,-0.456844,-0.161427,0.98619,0.0370095,-0.0934195,0.936504,-0.337985,-0.116666,0.871155,-0.476946,0.517024,0.854591,-0.0485968,0.375795,0.831709,-0.408702,0.352711,0.751342,-0.557746
2,-0.106521,-0.994185,0.0158137,-0.537017,-0.15472,-0.829262,-0.277918,-0.706305,-0.651072,-0.17376,-0.851893,-0.494051,0.396608,-0.399079,-0.826703,0.0954978,-0.920292,-0.379398,0.0223661,-0.969968,-0.2422
8,0.0012824,-0.902332,-0.43104,-0.28264,0.958744,-0.0303934,-0.162484,0.909164,-0.383432,-0.161552,0.846189,-0.507803,0.358673,0.926588,-0.113081,0.244841,0.862516,-0.442853,0.224344,0.813548,-0.536478
7,-0.0348237,-0.922174,-0.385205,-0.251273,0.96677,-0.0470932,-0.161155,0.947549,-0.276008,-0.159995,0.918578,-0.361408,0.342685,0.927969,-0.146423,0.234024,0.886357,-0.399505,0.221159,0.854834,-0.469412
7,0.225226,-0.963527,-0.144528,-0.465753,0.879077,-0.101479,-0.254118,0.923153,-0.288467,-0.261344,0.889471,-0.374887,0.402172,0.895011,-0.192906,0.303077,0.88426,-0.355286,0.308064,0.852599,-0.422103
7,-0.068457,-0.919187,-0.387827,-0.266184,0.963678,-0.021689,-0.218723,0.946534,-0.237135,-0.242729,0.91555,-0.320703,0.374923,0.916091,-0.142162,0.29895,0.870367,-0.391268,0.307019,0.837983,-0.451136
3,-0.130697,-0.966874,-0.219255,-0.507196,0.77374,-0.379578,-0.496478,0.496697,-0.711901,-0.496131,0.36897,-0.785949,0.657661,0.609071,-0.443299,0.611329,0.380122,-0.694107,0.612514,0.258967,-0.746836
4,-0.0980154,-0.983908,-0.149393,-0.408658,0.787556,-0.461252,-0.289659,0.139672,-0.946884,-0.3121,0.0507585,-0.948692,0.590395,0.735711,-0.331909,0.545684,0.153212,-0.823866,0.569139,0.10661,-0.815301
2,-0.139936,-0.965451,-0.219825,-0.306028,0.600863,-0.738451,-0.218118,0.164205,-0.962009,-0.194039,0.0422607,-0.980083,0.252827,0.38024,-0.88966,0.21924,0.0376753,-0.974943,0.222598,0.0490912,-0.973674
5,-0.0920991,-0.91377,-0.395653,-0.20764,0.962757,0.173159,-0.151137,0.870647,-0.468114,-0.182299,0.770375,-0.610974,0.489383,0.840698,0.2318,0.379655,0.830095,-0.408418,0.317614,0.776908,-0.543632
7,-0.244597,-0.960243,-0.13456,-0.235854,0.947262,-0.21695,-0.113966,0.871241,-0.477442,-0.158506,0.8138,-0.559112,0.492033,0.830377,-0.261492,0.273308,0.809379,-0.519816,0.277912,0.746501,-0.604567
6,-0.0584955,-0.866173,-0.49631,-0.337938,0.838274,0.427896,-0.294917,0.950329,0.0994876,-0.316557,0.948541,0.00778585,0.404194,0.78222,0.474088,0.333591,0.938925,0.0844786,0.344967,0.938578,-0.00832848
9,-0.0988271,-0.963693,0.248052,-0.733663,0.561567,-0.382598,-0.66051,0.0299124,-0.750221,-0.6324,-0.0951994,-0.76877,0.531245,0.364445,-0.764826,0.30415,-0.159064,-0.939251,0.359829,-0.138558,-0.922673
8,-0.00433519,-0.904536,-0.426376,-0.271484,0.960324,-0.0638318,-0.176611,0.938205,-0.297623,-0.176285,0.90448,-0.38838,0.329941,0.938786,-0.0990926,0.210465,0.918935,-0.33356,0.219432,0.878686,-0.423981
8,-0.15241,-0.942923,-0.296088,-0.203043,0.977498,-0.0571907,-0.139898,0.899122,-0.414738,-0.167651,0.828005,-0.535071,0.50557,0.842366,-0.186595,0.331628,0.80063,-0.499014,0.330899,0.714805,-0.616084
4,-0.103535,-0.984082,-0.144438,-0.253948,0.8921,-0.373722,-0.217747,0.283779,-0.933839,-0.241298,0.183407,-0.952962,0.529958,0.773712,-0.34715,0.389927,0.259087,-0.883646,0.443935,0.202136,-0.872962
7,0.130468,-0.985701,-0.10664,-0.344098,0.927167,-0.148184,-0.220752,0.929516,-0.295411,-0.243186,0.900561,-0.360349,0.441313,0.87865,-0.182257,0.335505,0.869261,-0.363072,0.342659,0.837368,-0.425911
