0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
-0.162293672561646,-0.974077582359314,-0.157587364315987,-0.349035888910294,0.740941762924194,0.573741495609283,-0.118825770914555,-0.975270509719849,-0.186354234814644,0.99633115530014,-0.0852419957518578,0.00761255202814937,0.0564740523695946,-0.989306747913361,-0.134472519159317,-0.274731874465942,0.954824924468994,0.113278307020664,0.0502981655299664,-0.986882209777832,-0.153406456112862,0.996303498744965,-0.0790403932332993,-0.03364522382617
-0.157395452260971,-0.953677773475647,-0.2563696205616,-0.350501090288162,0.601530909538269,0.717850685119629,-0.121305152773857,-0.975383937358856,-0.184149697422981,0.996260344982147,-0.0856233462691307,0.01158148329705,0.123421333730221,-0.864301085472107,-0.487596899271011,-0.0541379824280739,0.978693962097168,-0.198058605194092,0.0513772591948509,-0.987189292907715,-0.151055231690407,0.99689131975174,-0.0740464329719543,-0.0269231386482716
-0.0165484230965376,-0.75274646282196,-0.658102512359619,0.0343926511704922,0.978946149349213,0.201200157403946,-0.1002302095294,-0.977159261703491,-0.187386363744736,0.995553612709045,-0.0897715985774994,0.0285298954695463,0.124291822314262,-0.820364534854889,-0.558169841766357,-0.0510573536157608,0.938051462173462,-0.342713505029678,0.0709568411111832,-0.988301277160645,-0.1350027769804,0.997845709323883,-0.0655898898839951,-0.00143335794564337
-0.230125576257706,-0.919604599475861,-0.318385720252991,-0.331543147563934,0.816298305988312,0.473007649183273,-0.122378267347813,-0.976643621921539,-0.176609203219414,0.996767997741699,-0.080137200653553,0.00561812240630388,0.161697432398796,-0.965624213218689,-0.203528225421906,-0.300652712583542,0.937274396419525,-0.176421627402306,0.0449520498514175,-0.988465845584869,-0.144619137048721,0.996991157531738,-0.071457713842392,-0.0300412140786648
-0.201942875981331,-0.947342991828918,-0.248516097664833,-0.330997139215469,0.45955890417099,0.824164152145386,-0.123551867902279,-0.974770367145538,-0.185896873474121,0.996346294879913,-0.0845305472612381,0.0121900718659163,0.169869527220726,-0.881902515888214,-0.439763814210892,-0.0910521000623703,0.954725921154022,-0.283210128545761,0.0502294190227985,-0.987987458705902,-0.14614275097847,0.996992588043213,-0.0732713341712952,-0.0252417605370283
